Wall time,Step,Value
1712598129.604317,1546240,94.69634246826172
1712598364.9001672,1548288,95.90501403808594
1712598584.3594973,1550336,95.6744613647461
1712598805.6081529,1552384,95.635986328125
1712599008.3463802,1554432,96.41036224365234
1712599196.7749426,1556480,96.72615814208984
1712599382.3871958,1558528,92.8761215209961
1712599561.4963324,1560576,94.70838928222656
1712599770.2235963,1562624,100.37712860107422
1712599986.9363682,1564672,104.54022979736328
1712600188.265525,1566720,104.94205474853516
1712600402.8284712,1568768,114.14815521240234
1712600616.9758854,1570816,116.58252716064453
1712600858.3911183,1572864,112.1961898803711
1712601081.3161705,1574912,111.15735626220703
1712601257.0191898,1576960,103.76586151123047
1712601443.6536214,1579008,90.89765167236328
1712601653.9524736,1581056,86.22915649414062
1712601898.459931,1583104,82.47496795654297
1712602124.75866,1585152,77.34817504882812
1712602326.3189378,1587200,85.38441467285156
1712602517.8728015,1589248,84.6562728881836
1712602720.917707,1591296,86.191162109375
1712602925.384039,1593344,95.57135772705078
1712603156.9232066,1595392,98.81934356689453
1712603379.338227,1597440,99.52068328857422
1712603593.8760302,1599488,105.99910736083984
1712603804.9671564,1601536,102.66356658935547
1712604010.8613224,1603584,107.15447998046875
1712604210.4431045,1605632,110.77935791015625
1712604422.420324,1607680,106.18633270263672
1712604623.4128766,1609728,104.10821533203125
1712604849.5293028,1611776,104.33968353271484
1712605047.6072125,1613824,101.69264221191406
1712605270.2847686,1615872,96.01252746582031
1712605491.5000448,1617920,97.44834899902344
1712605715.6181252,1619968,100.94384765625
1712605911.869785,1622016,104.62117004394531
1712606136.2234666,1624064,103.0056381225586
1712606343.876331,1626112,103.91859436035156
1712606558.941,1628160,107.7215576171875
1712606775.002615,1630208,102.50308227539062
1712606973.7436647,1632256,106.75001525878906
1712607180.199759,1634304,109.78517150878906
1712607394.8814816,1636352,104.17874145507812
1712607610.6218932,1638400,103.05523681640625
1712607814.6416118,1640448,103.50559997558594
1712608038.1509566,1642496,97.45011138916016
1712608243.405851,1644544,99.51551818847656
1712608439.0076683,1646592,100.91654205322266
1712608621.212183,1648640,105.40111541748047
1712608819.1138897,1650688,112.95101165771484
1712609017.9468055,1652736,118.569580078125
1712609238.9875581,1654784,112.78062438964844
1712609431.4174821,1656832,114.24163818359375
1712609640.06973,1658880,120.96045684814453
1712609826.9390824,1660928,124.04995727539062
1712610020.1885939,1662976,128.10191345214844
1712610207.438152,1665024,132.8621063232422
1712610400.4935765,1667072,131.3453369140625
1712610597.681514,1669120,136.2339630126953
1712610770.3311079,1671168,124.50521087646484
1712610958.3177059,1673216,128.22735595703125
1712611150.429364,1675264,122.1850814819336
1712611329.6369092,1677312,117.55551147460938
1712611521.9268985,1679360,125.0204086303711
1712611725.1934996,1681408,124.18850708007812
1712611922.778632,1683456,130.348388671875
1712612120.8233764,1685504,133.65696716308594
1712612321.323476,1687552,130.86692810058594
1712612523.5354753,1689600,130.64669799804688
1712612705.5856738,1691648,131.52261352539062
1712612888.6849833,1693696,127.81393432617188
1712613093.525818,1695744,127.29949188232422
1712613281.4947085,1697792,127.80872344970703
1712613476.9610653,1699840,130.3913116455078
1712613680.3097756,1701888,119.83015441894531
1712613892.3531358,1703936,113.50212097167969
1712614083.0113933,1705984,116.43877410888672
1712614249.4394908,1708032,109.00074005126953
1712614455.7028494,1710080,111.00615692138672
1712614660.985006,1712128,118.29315185546875
1712614863.9939258,1714176,131.16429138183594
1712615060.1509933,1716224,134.188720703125
1712615245.4813979,1718272,133.9511260986328
1712615416.8235083,1720320,131.6841583251953
1712615594.9131384,1722368,124.39216613769531
1712615778.9353604,1724416,118.54800415039062
1712615976.6645374,1726464,119.26839447021484
1712616169.6973097,1728512,129.19561767578125
1712616365.8853877,1730560,135.0536651611328
1712616568.8720994,1732608,144.82852172851562
1712616770.6362848,1734656,158.0899200439453
1712616953.8954291,1736704,160.22254943847656
1712617149.2190518,1738752,161.4597625732422
1712617361.9454696,1740800,156.9947967529297
1712617578.952441,1742848,156.9352264404297
1712617790.9059653,1744896,154.69541931152344
1712617998.2391126,1746944,159.79750061035156
1712618193.8620522,1748992,158.7483673095703
1712618381.7399836,1751040,166.08058166503906
1712618592.500752,1753088,166.28970336914062
1712618779.1748672,1755136,158.21392822265625
1712618992.0750825,1757184,159.79685974121094
1712619182.3879313,1759232,156.23721313476562
1712619390.83516,1761280,158.05865478515625
1712619604.1057236,1763328,150.56007385253906
1712619806.3829355,1765376,154.86476135253906
1712620011.0546067,1767424,156.9035186767578
1712620205.5931988,1769472,159.09815979003906
1712620401.6208658,1771520,158.6885528564453
1712620615.7370572,1773568,164.55807495117188
1712620808.316392,1775616,161.12307739257812
1712620998.6518784,1777664,152.62847900390625
1712621181.073677,1779712,159.14572143554688
1712621356.6962035,1781760,143.88365173339844
1712621549.4955187,1783808,144.058837890625
1712621741.2167785,1785856,151.2654571533203
1712621939.000309,1787904,148.5870361328125
1712622128.6586688,1789952,149.65232849121094
1712622329.5006063,1792000,157.173583984375
1712622538.3666883,1794048,162.0375213623047
1712622740.0808482,1796096,159.21697998046875
1712622959.0797362,1798144,170.63648986816406
1712623168.0454953,1800192,181.73304748535156
1712623391.1223233,1802240,182.05743408203125
1712623615.6365952,1804288,187.14349365234375
1712623810.8203437,1806336,186.14988708496094
1712624020.7261076,1808384,179.01010131835938
1712624220.0716383,1810432,171.75743103027344
1712624443.5819454,1812480,166.7310028076172
1712624649.477119,1814528,165.97122192382812
1712624867.9423492,1816576,169.11094665527344
1712625067.794496,1818624,168.39202880859375
1712625268.6486552,1820672,176.0970001220703
1712625481.3925974,1822720,171.2630615234375
1712625690.9256716,1824768,169.74398803710938
1712625880.5947576,1826816,162.44790649414062
1712626081.2344916,1828864,162.89788818359375
1712626278.0721803,1830912,160.1038818359375
1712626500.6806204,1832960,166.8515625
1712626702.5986264,1835008,168.96255493164062
1712626909.7267559,1837056,174.47398376464844
1712627132.5291061,1839104,178.27432250976562
1712627362.1433682,1841152,187.11660766601562
1712627596.3376372,1843200,184.13099670410156
