Wall time,Step,Value
1712692140.5885034,454656,64.71387481689453
1712692406.1931167,456704,84.8134994506836
1712692664.2610543,458752,105.52094268798828
1712692902.8453076,460800,124.11734008789062
1712693131.8410158,462848,141.14404296875
1712693379.2943134,464896,160.3431396484375
1712693630.964992,466944,181.7071075439453
1712693869.964693,468992,176.12655639648438
1712694109.4864995,471040,163.51718139648438
1712694341.649001,473088,162.8951416015625
1712694596.3609903,475136,168.25279235839844
1712694884.010615,477184,168.46934509277344
1712695161.884708,479232,168.43539428710938
1712695405.4149535,481280,170.65377807617188
1712695652.0634317,483328,170.3531494140625
1712695876.6536176,485376,171.80148315429688
1712696119.4991555,487424,177.6858673095703
1712696366.4247599,489472,178.14190673828125
1712696606.9317973,491520,183.39378356933594
1712696889.6671734,493568,184.5941162109375
1712697152.1867385,495616,190.11439514160156
1712697417.3012447,497664,191.598876953125
1712697640.1503916,499712,186.6674346923828
1712697868.123465,501760,177.2639617919922
1712698107.2799163,503808,178.66659545898438
1712698377.986068,505856,181.84976196289062
1712698593.7696369,507904,165.87661743164062
1712698846.5441647,509952,151.208984375
1712699120.1273158,512000,147.0781707763672
1712699393.025155,514048,155.08624267578125
1712699650.534483,516096,168.86428833007812
1712699914.3121738,518144,180.70889282226562
1712700151.8214648,520192,180.31735229492188
1712700399.8329144,522240,182.50885009765625
1712700623.0162423,524288,186.74671936035156
1712700853.422634,526336,187.7165069580078
1712701103.2747438,528384,179.28857421875
1712701344.09863,530432,178.23277282714844
1712701596.7794607,532480,181.8959197998047
1712701882.0153995,534528,174.65936279296875
1712702140.2696798,536576,187.83619689941406
1712702400.3644383,538624,197.12428283691406
1712702658.5833492,540672,203.39979553222656
